District,School Site,Co/Dist Code,Site Code,Enrollment,Certified Staff,Grades  (Low-High),Telephone,Mailing Address,City,State,Zip,County,Principal,Principal Email,latitude,longitude
OKLAHOMA CITY,WHEELER ES,55-I089,465,531,39,PK-06,(405) 587-7000,501 Southeast 25Th,Oklahoma City,OK,73129,OKLAHOMA,Heather Bullock,hdbullock@okcps.org,35.439749,-97.469814
OKLAHOMA CITY,WILLOW BROOK ES,55-I089,477,523,45,PK-05,(405) 587-7500,8105 Northeast 10th St,Oklahoma City,OK,73110,OKLAHOMA,Glenna Berry,gmberry@okcps.org,35.464873,-97.386847
OKLAHOMA CITY,WILSON ES,55-I089,480,364,38,PK-05,(405) 587-7100,501 Northwest 21st St,Oklahoma City,OK,73103,OKLAHOMA,Susan Marshall-Armstrong,smarshall-armstron@okcps.org,35.482856,-97.524827
OKLAHOMA CITY,BELLE ISLE MS,55-I089,503,450,37,06-08,(405) 587-6600,5904 North Villa Ave,Oklahoma City,OK,73112,OKLAHOMA,Lynn Kellert,mskellert@okcps.org,35.531164,-97.571131
OKLAHOMA CITY,CLASSEN MS OF ADVANCED STUDIES,55-I089,508,420,49,06-08,(405) 587-5400,1901 North Ellison Ave,Oklahoma City,OK,73106,OKLAHOMA,Dr. Ashley Davis,addavis@okcps.org,35.482413,-97.539827
OKLAHOMA CITY,EMERSON ALTERNATIVE ED. (MS),55-I089,511,126,7,06-08,(405) 587-7900,715 North Walker Ave,Oklahoma City,OK,73102,OKLAHOMA,Sheryl Kishore,slkishore@okcps.org,35.474659,-97.522021
OKLAHOMA CITY,DOUGLASS MS,55-I089,512,252,34,07-08,(405) 587-4200,900 North Martin Luther King Ave,Oklahoma City,OK,73117,OKLAHOMA,Andrew Pearson,arpearson@okcps.org,35.47636,-97.474098
OKLAHOMA CITY,JEFFERSON MS,55-I089,518,883,86,07-08,(405) 587-1300,6800 South Blackwelder Ave,Oklahoma City,OK,73159,OKLAHOMA,Heather Messer,hemesser@okcps.org,35.392015,-97.54479
OKLAHOMA CITY,NORTHEAST MS,55-I089,521,120,32,06-08,(405) 587-3300,3100 North Kelley Ave,Oklahoma City,OK,73111,OKLAHOMA,Sue Starr,sastarr@okocps.org,35.515525,-97.478688
OKLAHOMA CITY,ROGERS MS,55-I089,522,339,42,06-08,(405) 587-4100,4000 Spencer Road,Spencer,OK,73084,OKLAHOMA,Jahree Herzer,jlherzer@okcps.org,35.534292,-97.359417
OKLAHOMA CITY,ROOSEVELT MS,55-I089,523,769,70,07-08,(405) 587-8300,3233 Southwest 44th St,Oklahoma City,OK,73119,OKLAHOMA,David Clark,ddclark@okocps.org,35.405851,-97.544308
OKLAHOMA CITY,TAFT MS,55-I089,525,642,66,07-08,(405) 587-8000,2901 Northwest 23rd St,Oklahoma City,OK,73107,OKLAHOMA,Helen Charmaine Johnson,hcjohnson@okcps.org,35.493708,-97.599237
OKLAHOMA CITY,WEBSTER MS,55-I089,530,972,87,07-08,(405) 587-3900,6708 South Santa Fe Ave,Oklahoma City,OK,73139,OKLAHOMA,Joey Slate,jslate@okcps.org,35.377642,-97.521899
OKLAHOMA CITY,JOHN MARSHALL MS,55-I089,535,262,31,07-08,(405) 587-7200,12201 North Portland Ave,Oklahoma City,OK,73120,OKLAHOMA,Aspasia Carlson,aacarlson@okcps.org,35.581978,-97.565407
OKLAHOMA CITY,OKLAHOMA CENTENNIAL MS,55-I089,540,209,42,07-08,(405) 587-5200,1301 Northeast 101st St,Oklahoma City,OK,73131,OKLAHOMA,Tamie Sanders,tlsanders@okcps.org,35.594062,-97.43469
OKLAHOMA CITY,CAPITOL HILL HS,55-I089,705,1483,129,09-12,(405) 587-9000,500 Sw 36th St,Oklahoma City,OK,73109,OKLAHOMA,Adam Jewell,arjewell@okcps.org,35.428128,-97.581283
OKLAHOMA CITY,CLASSEN HS OF ADVANCED STUDIES,55-I089,706,501,57,09-12,(405) 587-5400,1901 North Ellison Ave,Oklahoma City,OK,73106,OKLAHOMA,Ashley Davis,addavis@okcps.org,35.482413,-97.539827
OKLAHOMA CITY,DOUGLASS HS,55-I089,707,405,57,09-12,(405) 587-4200,900 North Martin Luther King Ave,Oklahoma City,OK,73117,OKLAHOMA,Andrew Pearson,arpearson@okcps.org,35.47636,-97.474098
OKLAHOMA CITY,EMERSON ALTERNATIVE ED. (HS),55-I089,710,592,96,09-12,(405) 587-7900,715 North Walker Ave,Oklahoma City,OK,73102,OKLAHOMA,Sheryl Kishore,slkishore@okcps.org,35.474659,-97.522021
OKLAHOMA CITY,U. S. GRANT HS,55-I089,712,1777,159,09-12,(405) 587-2200,5016 South Pennsylvania Ave,Oklahoma City,OK,73119,OKLAHOMA,Greg Frederick,gtfrederick@okcps.org,35.405851,-97.544308
OKLAHOMA CITY,JOHN MARSHALL HS,55-I089,726,425,63,09-12,(405) 587-7200,12201 North Portland Ave,Oklahoma City,OK,73120,OKLAHOMA,Aspasia Carlson,aacarlson@okcps.org,35.581978,-97.565407
OKLAHOMA CITY,OKLAHOMA CENTENNIAL HS,55-I089,750,355,48,09-12,(405) 587-5200,1301 Northeast 101st St,Oklahoma City,OK,73131,OKLAHOMA,Tamie Sanders,tlsanders@okcps.org,35.594062,-97.43469
OKLAHOMA CITY,NORTHEAST HS,55-I089,760,193,34,09-12,(405) 587-3300,3100 North Kelley Ave,Oklahoma City,OK,73111,OKLAHOMA,Sue Starr,sastarr@okocps.org,35.515525,-97.478688
OKLAHOMA CITY,NORTHWEST CLASSEN HS,55-I089,765,1166,116,09-12,(405) 587-6300,2801 Northwest 27th St,Oklahoma City,OK,73107,OKLAHOMA,John Kirk Wilson,jkwilson1@okcps.org,35.493708,-97.599237
OKLAHOMA CITY,SOUTHEAST HS,55-I089,770,747,76,09-12,(405) 587-9600,5401 South Shields Blvd,Oklahoma City,OK,73129,OKLAHOMA,Mylissa Hall,mlhall@okcps.org,35.433624,-97.485357
OKLAHOMA CITY,STAR SPENCER HS,55-I089,780,358,46,09-12,(405) 587-8800,3001 North Spencer Road,Spencer,OK,73084,OKLAHOMA,Chris Gardner,cmgardner@okcps.org,35.533507,-97.365654
OKLAHOMA CITY,INDEPENDENCE CHARTER MS,55-I089,971,309,0,06-08,(405) 767-3000,3232 Northwest 65th St,Oklahoma City,OK,73116,OKLAHOMA,Vana Baker,vbaker@icmsokc.org,35.548145,-97.529629
OKLAHOMA CITY,JUSTICE A.W. SEEWORTH ACADEMY,55-I089,972,449,0,03-12,(405) 475-6400,12600 North Kelley Ave,Oklahoma City,OK,73131,OKLAHOMA,Janet Grigg,mamajisok@seeworthacademy.org,35.594062,-97.43469
OKLAHOMA CITY,HUPFELD ACAD./WESTERN VILLAGE,55-I089,973,330,0,PK-05,(405) 751-1774,1508 Northwest 106th St,Oklahoma City,OK,73114,OKLAHOMA,Ruthie Rayner,ruthie.rayner@wvacademy.com,35.57841,-97.617989
OKLAHOMA CITY,DOVE SCIENCE ACADEMY (OKC),55-I089,975,485,0,06-12,(405) 524-9762,919 Northwest 23rd St,Oklahoma City,OK,73106,OKLAHOMA,Yunus Bicici,yunus@dsaokc.org,35.492805,-97.530821
OKLAHOMA CITY,SANTA FE SOUTH HS,55-I089,977,760,0,09-12,(405) 631-6100,301 Southeast 38th St,Oklahoma City,OK,73129,OKLAHOMA,Lance Seeright,lseeright@santafesouth.org,35.439749,-97.469814
OKLAHOMA CITY,HARDING CHARTER PREPARATORY HS,55-I089,978,479,0,09-12,(405) 528-0562,3333 North Shartel,Oklahoma City,OK,73118,OKLAHOMA,Justin Hunt,jhunt@hardingcharterprep.org,35.522747,-97.537112
OKLAHOMA CITY,SANTA FE SOUTH MS,55-I089,981,595,0,06-08,(405) 635-1053,4712 South Santa Fe,Oklahoma City,OK,73109,OKLAHOMA,Michael Figueroa,mfigueroa@santafesouth.org,35.405938,-97.536107
OKLAHOMA CITY,DOVE SCIENCE ACADEMY ES (OKC),55-I089,984,301,0,KG-05,(405) 605-5566,4901 North Lincoln Blvd,Oklahoma City,OK,73105,OKLAHOMA,Kanuni Yilmaz,yilmaz@dsaelementary.org,35.499546,-97.504019
OKLAHOMA CITY,HARPER ACADEMY,55-I089,986,126,0,09-12,(405) 605-2600,1215 N.E. 34th St,Oklahoma City,OK,73111,OKLAHOMA,Tamra Washington,twashington@harpercharterschools.org,35.511998,-97.482376
OKLAHOMA CONNECTIONS ACADEMY,OKLAHOMA CONNECTIONS ACAD ES,55-Z003,970,281,12,KG-05,(918) 977-3285,2425 Nowata Pl,Bartlesville,OK,74006,OKLAHOMA,Tammy Shepherd,tshepherd@connectionseducation.com,36.77542,-95.936047
OKLAHOMA CONNECTIONS ACADEMY,OKLAHOMA CONNECTIONS ACAD MS,55-Z003,971,241,12,06-08,(918) 977-3285,2425 Nowata Pl,Bartlesville,OK,74006,OKLAHOMA,Tammy Shepherd,tshepherd@connectionseducation.com,36.77542,-95.936047
OKLAHOMA CONNECTIONS ACADEMY,OKLAHOMA CONNECTIONS ACAD HS,55-Z003,972,596,19,08-12,(918) 977-3285,2425 Nowata Pl,Bartlesville,OK,74006,OKLAHOMA,Tammy Shepherd,tshepherd@connectionseducation.com,36.77542,-95.936047
OKLAHOMA UNION,OKLAHOMA UNION ES,53-I003,105,304,11,PK-05,(918) 255-6550,"Rural Route 1, Box 377-7",South Coffeyville,OK,74072,NOWATA,Brenda Taylor,btaylor@okunion.k12.ok.us,35.46454,-97.565142
OKLAHOMA UNION,OKLAHOMA UNION MS,53-I003,505,148,17,06-08,(918) 255-6550,"Rural Route 1, Box 377-7",South Coffeyville,OK,74072,NOWATA,Lance Williams,lwilliams@okunion.k12.ok.us,35.46454,-97.565142
OKLAHOMA UNION,OKLAHOMA UNION HS,53-I003,705,,19,-,(918) 255-6550,"Rural Route 1, Box 377-7",South Coffeyville,OK,74072,NOWATA,David Lovelace,dlovelace@okunion.k12.ok.us,35.46454,-97.565142
OLIVE,OLIVE ES,19-I017,105,251,27,PK-08,(918) 352-9569,9352 South 436th West Ave,Drumright,OK,74030,CREEK,Angela Ragland,aragland@olive.k12.ok.us,35.960778,-96.585039
OLIVE,OLIVE HS,19-I017,715,,17,-,(918) 352-9568,9352 South 436th West Ave,Drumright,OK,74030,CREEK,Jimmy Reynolds,jreynolds@olive.k12.ok.us,35.960778,-96.585039
OPTIMA,OPTIMA PUBLIC SCHOOL,70-C009,105,69,8,KG-06,(580) 338-6712,"Rr1, Box 188",Optima,OK,73945,TEXAS,Rex Hale,optima@ptsi.net,35.302627,-97.400744
OSAGE,OSAGE PUBLIC SCHOOL,46-C043,105,128,17,PK-08,(918) 825-2550,7960 West 490,Pryor,OK,74361,MAYES,Melinda Fink,mfink@osageelementary.com,36.308134,-95.318016
OSAGE HILLS,OSAGE HILLS PUBLIC SCHOOL,57-C003,105,154,16,PK-08,(918) 336-6804,225 Country Road 2706,Bartlesville,OK,74003,OSAGE,Tammy Wilson,twilson@osagehills.k12.ok.us,36.749097,-95.977417
OWASSO,BARNES ES,72-I011,105,608,47,PK-05,(918) 272-1153,1501 North Ash St,Owasso,OK,74055,TULSA,Rylee Zaragoza,rylee.zaragoza@owassops.org,36.281477,-95.854491
OWASSO,ATOR ES,72-I011,110,563,41,PK-05,(918) 272-2204,1501 North Ash St,Owasso,OK,74055,TULSA,Jodi James-Gilliland,jodi.james-gilliland@owassops.org,36.281477,-95.854491
OWASSO,MILLS ES,72-I011,115,508,43,PK-05,(918) 272-2288,1501 North Ash St,Owasso,OK,74055,TULSA,Gina Metcalf,gina.metcalf@owassops.org,36.281477,-95.854491
OWASSO,HAYWARD SMITH ES,72-I011,120,571,39,PK-05,(918) 272-5162,1501 North Ash St,Owasso,OK,74055,TULSA,Patrick James,patrick.james@owassops.org,36.281477,-95.854491
OWASSO,PAMELA HODSON ES,72-I011,125,537,39,PK-05,(918) 272-8160,1501 North Ash St,Owasso,OK,74055,TULSA,Kerwin Koerner,kerwin.koerner@owassops.org,36.281477,-95.854491
OWASSO,LARKIN BAILEY ES,72-I011,130,555,39,PK-05,(918) 272-5399,1501 North Ash St,Owasso,OK,74055,TULSA,Ashley Hearn,ashley.hearn@owassops.org,36.281477,-95.854491
OWASSO,NORTHEAST ES,72-I011,135,566,41,PK-05,(918) 272-0015,1501 North Ash St,Owasso,OK,74055,TULSA,Janell Trimble,janell.trimble@owassops.org,36.281477,-95.854491
OWASSO,STONE CANYON ES,72-I011,145,627,45,PK-05,(918) 272-5367,1501 North Ash St,Owasso,OK,74055,TULSA,George Holderman,george.holderman@owassops.org,36.281477,-95.854491
OWASSO,OWASSO 7TH GRADE CTR,72-I011,510,723,55,07-07,(918) 272-1183,1501 North Ash St,Owasso,OK,74055,TULSA,Bob Coke,bob.coke@owassops.org,36.281477,-95.854491
OWASSO,OWASSO 6TH GRADE CTR,72-I011,515,746,52,06-06,(918) 274-3020,1501 North Ash St,Owasso,OK,74055,TULSA,Kira Kelsey,kira.kelsey@owassops.org,36.281477,-95.854491
OWASSO,OWASSO 8TH GRADE CTR,72-I011,610,743,69,08-08,(918) 272-6274,1501 North Ash St,Owasso,OK,74055,TULSA,Deirdre Hodge,deidre.hodge@owassops.org,36.281477,-95.854491
OWASSO,OWASSO HS,72-I011,715,2964,197,09-12,(918) 272-5311,1501 North Ash St,Owasso,OK,74055,TULSA,Matt Roberts,matt.roberts@owassops.org,36.281477,-95.854491
PAWHUSKA,INDIAN CAMP ES,57-I002,110,214,20,PK-02,(918) 287-1265,2005 East Boundary Ave,Pawhuska,OK,74056,OSAGE,Beverly Moore,bmoore@ppshuskies.org,36.664457,-96.336868
PAWHUSKA,PAWHUSKA ES,57-I002,115,,40,-,(918) 287-1265,1700 Lynn Ave,Pawhuska,OK,74056,OSAGE,Bryon Cowan,bcowan@ppshuskies.org,35.486209,-97.586384
PAWHUSKA,PAWHUSKA HS,57-I002,705,,29,-,(918) 287-1266,621 East 15th St,Pawhuska,OK,74056,OSAGE,Joel Sindelar,jsindelar@ppshuskies.org,36.664457,-96.336868
PAWNEE,PAWNEE ES,59-I001,105,355,28,PK-05,(918) 762-3618,602 Forest St,Pawnee,OK,74058,PAWNEE,Tracy Burnett,tracy.burnett@pawnee.k12.ok.us,36.336079,-96.804668
PAWNEE,PAWNEE MS,59-I001,505,158,21,06-08,(918) 762-3055,605 Denver St,Pawnee,OK,74058,PAWNEE,Stacy Womack,stacy.womack@pawnee.k12.ok.us,36.336079,-96.804668
PAWNEE,PAWNEE HS,59-I001,705,203,25,09-12,(918) 762-3676,615 Denver St,Pawnee,OK,74058,PAWNEE,Bobby Miller,bobby.miller@pawnee.k12.ok.us,36.334715,-96.805209
PECKHAM,PECKHAM PUBLIC SCHOOL,36-C027,105,104,12,PK-08,(580) 362-2633,7175 West School St,Newkirk,OK,74647,KAY,Gary Young,gyoung@peckham.k12.ok.us,35.131744,-97.250052
PERRY,PERRY ES,52-I001,105,697,52,PK-06,(580) 336-2577,1303 North 15th St,Perry,OK,73077,NOBLE,Jennifer Shields,jshields@perry.k12.ok.us,35.493468,-97.489321
PERRY,PERRY JHS,52-I001,605,183,24,07-08,(580) 336-2265,901 Elm St,Perry,OK,73077,NOBLE,Ranay Roth,rroth@perry.k12.ok.us,32.78073,-96.804407
PERRY,PERRY HS,52-I001,705,316,38,09-12,(580) 336-4415,900 Fir St,Perry,OK,73077,NOBLE,Les Justus,ljustus@perry.k12.ok.us,35.476509,-97.504967
PIEDMONT,PIEDMONT ES,09-I022,105,469,36,KG-04,(405) 373-2353,1011 Piedmont Road North,Piedmont,OK,73078,CANADIAN,Christy Von Tungeln,christy.vontungeln@piedmontschools.org,35.642321,-97.746298
PIEDMONT,PIEDMONT PRIMARY ES,09-I022,110,228,16,PK-PK,(405) 373-4848,615 Edmond Road Northwest,Piedmont,OK,73078,CANADIAN,Debbie Caywood,debbie.caywood@piedmontschools.org,35.652517,-97.741463
PIEDMONT,STONE RIDGE ES,09-I022,115,503,35,PK-04,(405) 373-4227,10000 West Memorial Road,Yukon,OK,73099,CANADIAN,Margaret Mcnair Dale,margaret.dale@piedmontschools.org,35.609446,-97.530249
PIEDMONT,NORTHWOOD ES,09-I022,120,465,39,KG-04,(405) 373-5151,14100 Northwood Drive,Piedmont,OK,73078,CANADIAN,Lisa Campbell,lisa.campbell@piedmontschools.org,35.642321,-97.746298
PIEDMONT,PIEDMONT INTERMEDIATE ES,09-I022,125,525,37,05-06,(405) 373-5155,977 Washington Ave,Piedmont,OK,73078,CANADIAN,Shawn Blankenship,shawn.blaneknship@piedmontschools.org,35.2091,-97.426988
PIEDMONT,PIEDMONT MS,09-I022,510,523,44,07-08,(405) 373-1315,823 Second St Northwest,Piedmont,OK,73078,CANADIAN,Trinity Johnson,trinity.johnson@piedmontschools.org,35.498122,-97.268519
PIEDMONT,PIEDMONT HS,09-I022,705,936,64,09-12,(405) 373-5011,1055 Edmond Road Northwest,Piedmont,OK,73078,CANADIAN,Layne Jones,layne.jones@piedmontschools.org,35.652517,-97.741463
PIONEER,PIONEER PUBLIC SCHOOL,26-C131,105,386,25,PK-08,(405) 224-2700,3686 State Highway 92,Chickasha,OK,73018,GRADY,Jay Edelen,jedelen@pioneerk8.k12.ok.us,33.0097,-96.541676
PIONEER-PLEASANT VALE,PIONEER-PLEASANT VALE ES,24-I056,105,311,28,PK-06,(580) 234-9628,6020 East Willow Road,Enid,OK,73701,GARFIELD,Larry Coonrod,lcoonrod@ppv.k12.ok.us,36.390427,-97.887049
PIONEER-PLEASANT VALE,PIONEER-PLEASANT VALE JHS,24-I056,610,75,23,07-08,(580) 758-3282,6520 East Wood Road,Waukomis,OK,73773,GARFIELD,Tom Betchan,tbetchan@ppv.k12.ok.us,35.562361,-97.631425
PIONEER-PLEASANT VALE,PIONEER-PLEASANT VALE HS,24-I056,705,160,22,09-12,(580) 758-3282,6520 East Wood Road,Waukomis,OK,73773,GARFIELD,Tom Betchan,tbetchan@ppv.k12.ok.us,35.562361,-97.631425
PLAINVIEW,PLAINVIEW PRIMARY ES,10-I027,105,413,32,PK-02,(580) 223-5757,1140 South Plainview Road,Ardmore,OK,73401,CARTER,Lisa Moore,lmoore@plainview.k12.ok.us,34.160502,-97.177148
PLAINVIEW,PLAINVIEW INTERMEDIATE ES,10-I027,110,353,31,03-05,(580) 223-6437,1140 South Plainview Road,Ardmore,OK,73401,CARTER,Julie Altom,jaltom@plainview.k12.ok.us,34.160502,-97.177148
PLAINVIEW,PLAINVIEW MS,10-I027,505,343,35,06-08,(580) 223-6502,1140 South Plainview Road,Ardmore,OK,73401,CARTER,Tim Parhan,tparham@plainview.k12.ok.us,34.160502,-97.177148
PLAINVIEW,PLAINVIEW HS,10-I027,705,443,42,09-12,(580) 223-5877,1140 South Plainview Road,Ardmore,OK,73401,CARTER,Brian Nickel,bnickel@plainview.k12.ok.us,34.160502,-97.177148
PLEASANT GROVE,PLEASANT GROVE PUBLIC SCHOOL,63-C029,105,298,24,PK-08,(405) 275-6092,1927 East Walnut St,Shawnee,OK,74801,POTTAWATOMIE,Alicia O'donnell,aodonnell@pgs.k12.ok.us,35.298194,-96.91882
POCOLA,POCOLA ES,40-I007,105,393,30,PK-05,(918) 436-2561,1000 East Pryor Ave,Pocola,OK,74902,LE FLORE,Stacy Stanfield,sstanfield@pocola.k12.ok.us,35.477142,-97.500546
POCOLA,POCOLA MS,40-I007,505,200,18,06-08,(918) 436-2091,603 East Pryor Ave,Pocola,OK,74902,LE FLORE,Mark Mckenzie,mmckenzie@pocola.k12.ok.us,35.441822,-97.524203
POCOLA,POCOLA HS,40-I007,705,246,22,09-12,(918) 436-2042,603 East Pryor Ave,Pocola,OK,74902,LE FLORE,Randy Ragland,rragland@pocola.k12.ok.us,35.441822,-97.524203
PONCA CITY,LIBERTY ES,36-I071,120,304,26,PK-05,(580) 767-8040,505 West Liberty,Ponca City,OK,74601,KAY,Jennifer Martinez,martij@pcps.us,36.724956,-97.069299
PONCA CITY,LINCOLN ES,36-I071,125,518,38,PK-05,(580) 767-8050,1501 West Grand Ave,Ponca City,OK,74601,KAY,Elisabeth Hargraves,hargre@pcps.us,36.703471,-97.099985
PONCA CITY,UNION ES,36-I071,130,350,34,PK-05,(580) 767-8035,2617 North Union,Ponca City,OK,74601,KAY,Trina Resler,reslet@pcps.us,36.724956,-97.069299
PONCA CITY,ROOSEVELT ES,36-I071,135,435,32,PK-05,(580) 767-8060,815 East Highland Ave,Ponca City,OK,74601,KAY,Ronda Merrifield,merrir@pcps.us,36.709249,-97.105936
PONCA CITY,E. M. TROUT ES,36-I071,137,328,23,PK-05,(580) 767-8070,2109 East Prospect,Ponca City,OK,74604,KAY,Carla Fry,fryc@pcps.us,36.739772,-97.052429
PONCA CITY,WOODLANDS ES,36-I071,145,392,25,PK-05,(580) 767-8025,2005 East Woodland Road,Ponca City,OK,74604,KAY,Tim Williams,willit@pcps.us,36.739772,-97.052429
PONCA CITY,GARFIELD ES,36-I071,150,321,22,PK-05,(580) 767-8030,600 South 8th St,Ponca City,OK,74601,KAY,Lori Cox,coxl@pcps.us,35.132148,-97.388896
PONCA CITY,PONCA CITY WEST MS,36-I071,505,734,57,06-07,(580) 767-8020,1401 West Grand Ave,Ponca City,OK,74601,KAY,Curtis Layton,laytoc@pcps.us,36.703471,-97.099985
PONCA CITY,PONCA CITY EAST MS,36-I071,515,359,38,08-08,(580) 767-8010,612 East Grand,Ponca City,OK,74601,KAY,Barbara Davis,davisb@pcps.us,36.724956,-97.069299
PONCA CITY,PONCA CITY HS,36-I071,705,1476,119,09-12,(580) 767-9500,927 North Fifth,Ponca City,OK,74601,KAY,Thad Dilbeck,dilbet@pcps.us,36.724956,-97.069299
POND CREEK-HUNTER,POND CREEK-HUNTER ES,27-I090,105,169,20,PK-04,(580) 532-4240,200 East Broadway,Pond Creek,OK,73766,GRANT,James Pearce,jpearce@pondcreek-hunter.k12.ok.us,35.489408,-97.513378
POND CREEK-HUNTER,POND CREEK-HUNTER MS,27-I090,505,105,21,05-08,(580) 532-4262,200 East Broadway,Pond Creek,OK,73766,GRANT,Jamie Ronck,jronck@pondcreek-hunter.k12.ok.us,35.489408,-97.513378
POND CREEK-HUNTER,POND CREEK-HUNTER HS,27-I090,705,88,24,09-12,(580) 532-4241,200 East Broadway,Pond Creek,OK,73766,GRANT,Kelly Childress,kchildress@pondcreek-hunter.k12.ok.us,35.489408,-97.513378
POTEAU,POTEAU UPPER ES,40-I029,115,532,47,03-05,(918) 647-7760,100 Mockingbird Lane,Poteau,OK,74953,LE FLORE,Bobbi Gillham,gillhamb@poteau.k12.ok.us,38.042426,-97.387498
POTEAU,POTEAU PRIMARY ES,40-I029,120,709,55,PK-02,(918) 647-7780,100 Mockingbird Lane,Poteau,OK,74953,LE FLORE,Kristie Smith,smithk@poteau.k12.ok.us,38.042426,-97.387498
POTEAU,PANSY KIDD MS,40-I029,505,477,49,06-08,(918) 647-7741,100 Mockingbird Lane,Poteau,OK,74953,LE FLORE,Joe Ballard,ballardj@poteau.k12.ok.us,38.042426,-97.387498
POTEAU,POTEAU HS,40-I029,705,642,56,09-12,(918) 647-7716,100 Mockingbird Lane,Poteau,OK,74953,LE FLORE,Cory Wood,woodc@poteau.k12.ok.us,38.042426,-97.387498
PRAGUE,PRAGUE ES,41-I103,105,502,36,PK-05,(405) 567-2281,3504 Nbu,Prague,OK,74864,LINCOLN,Jennifer Smith,smithj@prague.k12.ok.us,35.481068,-97.502336
PRAGUE,PRAGUE MS,41-I103,505,,25,-,(405) 567-2281,3504 Nbu,Prague,OK,74864,LINCOLN,Benny Burnett,bburnett@prague.k12.ok.us,35.481068,-97.502336
PRAGUE,PRAGUE HS,41-I103,705,332,37,09-12,(405) 567-2281,3504 Nbu,Prague,OK,74864,LINCOLN,David Smith,dsmith@prague.k12.ok.us,35.481068,-97.502336
PRETTY WATER,PRETTY WATER PUBLIC SCHOOL,19-C034,105,265,16,PK-08,(918) 224-4952,15223 West 81st St,Sapulpa,OK,74066,CREEK,Jeff Taylor,jtaylor@prettywater.k12.ok.us,35.993477,-96.137509
PURCELL,PURCELL ES,47-I015,105,450,32,PK-02,(405) 527-2146,809 North Ninth Ave,Purcell,OK,73080,MCCLAIN,Tammy Dillard,dillardt@purcellps.org,35.491493,-97.526314
PURCELL,PURCELL INTERMEDIATE SCHOOL,47-I015,115,310,25,03-05,(405) 527-2146,711 North Ninth Ave,Purcell,OK,73080,MCCLAIN,Lu Ann Wood,woodl@purcellps.org,35.485757,-97.500368
PURCELL,PURCELL JHS,47-I015,610,319,34,06-08,(405) 527-6591,201 Lester Lane,Purcell,OK,73080,MCCLAIN,Byron Mooney,mooneyb@purcellps.org,35.363996,-97.514156
PURCELL,PURCELL HS,47-I015,705,368,40,09-12,(405) 527-4400,2020 North Green Ave,Purcell,OK,73080,MCCLAIN,Bret Petty,pettyb@purcellps.org,35.489937,-97.546638
PUTNAM CITY,APOLLO ES,55-I001,102,460,38,PK-05,(405) 787-6636,1901 North Peniel Ave,Bethany,OK,73008,OKLAHOMA,Angela Habben,ahabben@putnamcityschools.org,35.537389,-97.628388
PUTNAM CITY,PUTNAM CITY SMART START EC CTR,55-I001,103,304,24,PK-PK,(405) 470-3981,"4361 Northwest 50th St, Suite 200",Oklahoma City,OK,73112,OKLAHOMA,Ashley Hoggatt,ahoggatt@putnamcityschools.org,35.521783,-97.553687
PUTNAM CITY,CENTRAL ES,55-I001,105,643,52,PK-05,(405) 789-5696,5721 Northwest 39th St,Warr Acres,OK,73122,OKLAHOMA,Barbara Crump,bcrump@putnamcityschools.org,35.525154,-97.604129
PUTNAM CITY,ARBOR GROVE ES,55-I001,110,606,49,PK-05,(405) 789-4985,4711 North Tulsa,Oklahoma City,OK,73112,OKLAHOMA,Brenda Davis,bdavis@putnamcityschools.org,35.525819,-97.559651
PUTNAM CITY,CORONADO HEIGHTS ES,55-I001,115,456,40,PK-05,(405) 942-8593,5911 North Sapulpa Ave,Oklahoma City,OK,73112,OKLAHOMA,Bart Daniel,bdaniel@putnamcityschools.org,35.525819,-97.559651
PUTNAM CITY,DENNIS ES,55-I001,116,511,39,PK-05,(405) 722-6510,11800 James L. Dennis Drive,Oklahoma City,OK,73162,OKLAHOMA,Renita White,renitaw@putnamcityschools.org,35.586462,-97.631838
PUTNAM CITY,RALPH DOWNS ES,55-I001,117,471,39,PK-05,(405) 721-4431,7501 West Hefner Road,Oklahoma City,OK,73162,OKLAHOMA,Stephanie Wallace,swallace@putnamcityschools.org,35.580559,-97.647868
PUTNAM CITY,HARVEST HILLS ES,55-I001,118,472,38,PK-05,(405) 721-2013,8201 Northwest 104th St,Oklahoma City,OK,73162,OKLAHOMA,Lynn Johnson,ljohnson@putnamcityschools.org,35.571799,-97.660059
PUTNAM CITY,HILLDALE ES,55-I001,120,790,58,PK-05,(405) 942-8600,4801 Northwest 16th St,Oklahoma City,OK,73127,OKLAHOMA,Price Brown,pbrown@putnamcityschools.org,35.487315,-97.602613
PUTNAM CITY,KIRKLAND ES,55-I001,122,252,27,PK-05,(405) 842-1491,6020 North Independence Ave,Oklahoma City,OK,73112,OKLAHOMA,Kimberly Harper,kharper@putnamcityschools.org,35.525819,-97.559651
PUTNAM CITY,LAKE PARK ES,55-I001,124,321,37,PK-05,(405) 789-7068,8221 Northwest 30th St,Bethany,OK,73008,OKLAHOMA,Nona Burling,nburling@putnamcityschools.org,35.500793,-97.526837
PUTNAM CITY,NORTHRIDGE ES,55-I001,125,681,50,PK-05,(405) 722-5560,8501 Northwest 82Nd St,Oklahoma City,OK,73132,OKLAHOMA,Kim Mclaughlin,kmclaughlin@putnamcityschools.org,35.556565,-97.638824
