"time","latitude","longitude","depth","mag","magType","id","place","STUSPS","FIPS"
"2013-08-25T17:49:08.000Z",60.0594,-152.8721,103.5,4.3,"Ml","ak10789256","48km S of Redoubt Volcano, Alaska","AK","02122"
"2013-08-25T07:39:34.000Z",63.1217,-150.4583,110.6,3.2,"Ml","ak10789096","81km WSW of Cantwell, Alaska","AK","02068"
"2013-08-24T23:25:52.200Z",34.0113,-116.6273,10.2,3,"Ml","ci15396409","5km SW of Morongo Valley, California","CA","06065"
"2013-08-24T08:20:21.700Z",19.2192,-155.4572,37.6,3.1,"Ml","hv60528752","2km ENE of Pahala, Hawaii","HI","15001"
"2013-08-24T02:20:33.000Z",61.9718,-150.9473,7.4,3.4,"Ml","ak10788545","54km WNW of Willow, Alaska","AK","02170"
"2013-08-24T01:12:48.400Z",46.3235,-122.379,14.3,3.1,"Ml","uw60578342","27km SSW of Morton, Washington","WA","53015"
"2013-08-24T01:08:08.300Z",46.323,-122.3897,14.5,3.4,"Ml","uw60578337","27km SSW of Morton, Washington","WA","53015"
"2013-08-23T21:38:35.700Z",46.3127,-122.3695,13.8,3.7,"Ml","uw60578187","28km SSW of Morton, Washington","WA","53015"
"2013-08-23T21:28:58.000Z",61.5692,-141.0755,8.5,4.4,"Ml","ak10788239","176km E of Chitina, Alaska","AK","02261"
"2013-08-22T13:29:23.200Z",33.4323,-117.0887,7.5,3.6,"Ml","ci15395521","6km ENE of Rainbow, California","CA","06065"
"2013-08-21T19:06:43.800Z",45.2645,-112.7451,9.6,3.2,"Md","mb13028455","10km WNW of Dillon, Montana","MT","30001"
"2013-08-20T20:16:22.000Z",63.3605,-149.6182,96.2,3.6,"Ml","ak10786277","33km W of Cantwell, Alaska","AK","02068"
"2013-08-20T18:41:30.100Z",47.3615,-122.7338,11.7,3.6,"Ml","uw60575952","2km NNE of Key Center, Washington","WA","53053"
"2013-08-20T07:11:54.400Z",35.4817,-118.2873,2.5,3.1,"Ml","ci15394377","20km S of Weldon, California","CA","06029"
"2013-08-19T11:09:55.100Z",40.16,-121.028,1.4,3.6,"Mw","nc72052151","6km WNW of Greenville, California","CA","06063"
"2013-08-19T11:09:03.300Z",40.1585,-121.0458,4,3,"Md","nc71074254","8km WNW of Greenville, California","CA","06063"
"2013-08-19T11:08:47.900Z",40.1702,-121.0345,0.7,3.1,"Ml","nc71074249","7km WNW of Greenville, California","CA","06063"
"2013-08-19T11:08:19.400Z",40.1453,-121.0302,0.4,3.4,"Mw","nc72052146","6km W of Greenville, California","CA","06063"
"2013-08-19T08:05:05.100Z",40.3577,-124.0922,29.1,3.2,"Ml","nc72052061","15km S of Rio Dell, California","CA","06023"
"2013-08-19T03:13:46.000Z",60.1187,-152.5896,108,3.6,"Ml","ak10785347","41km SSE of Redoubt Volcano, Alaska","AK","02122"
"2013-08-18T13:32:19.000Z",58.8377,-154.4816,122,3,"Ml","ak10785031","104km SSE of Old Iliamna, Alaska","AK","02122"
"2013-08-17T16:49:27.000Z",65.7901,-151.8727,24,3.1,"Ml","ak10784717","69km N of Tanana, Alaska","AK","02290"
"2013-08-16T22:55:44.000Z",67.7232,-141.098,7.8,4.1,"Ml","ak10784235","56km WNW of Old Crow, Canada","AK","02290"
"2013-08-16T14:40:25.800Z",35.4823,-118.287,5.1,3.3,"Ml","ci11351498","20km S of Weldon, California","CA","06029"
"2013-08-16T08:18:37.910Z",55.807,-160.554,0.3,3.1,"ml","usb000j6xa","52km N of Sand Point, Alaska","AK","02013"
"2013-08-16T03:53:36.500Z",33.1852,-115.9733,2.5,3.2,"Ml","ci11351394","12km S of Salton City, California","CA","06025"
"2013-08-14T05:47:37.000Z",37.808,-113.1732,11,3,"Ml","uu60033412","13km WNW of Enoch, Utah","UT","49021"
"2013-08-14T05:28:30.930Z",38.0273,-118.0882,12.068,3,"ml","usb000j2r9","72km SE of Hawthorne, Nevada","NV","32009"
"2013-08-13T07:01:34.000Z",66.9611,-146.5381,20.8,3.9,"Ml","ak10779639","71km NW of Fort Yukon, Alaska","AK","02290"
"2013-08-12T21:43:24.300Z",36.2583,-89.2993,4.5,3.3,"Md","nm081213e","9km W of Obion, Tennessee","TN","47131"
"2013-08-12T07:32:34.900Z",36.0215,-117.776,1.4,3.8,"Ml","ci11348882","41km N of Inyokern, California","CA","06027"
"2013-08-11T23:18:30.000Z",63.4647,-149.4692,102.5,3.3,"Ml","ak10778753","27km WNW of Cantwell, Alaska","AK","02068"
"2013-08-11T16:06:48.100Z",19.3417,-155.2647,32.7,3.4,"Ml","hv60521562","10km SSW of Volcano, Hawaii","HI","15001"
"2013-08-11T15:54:05.400Z",19.3385,-155.2703,31.8,4.9,"Ml","hv60521547","10km SSW of Volcano, Hawaii","HI","15001"
"2013-08-11T11:30:34.000Z",63.4074,-153.0146,14.7,3.7,"Ml","ak10778595","144km ENE of McGrath, Alaska","AK","02290"
"2013-08-11T00:21:30.000Z",62.2453,-145.7356,14.5,3.2,"Ml","ak10778387","18km NW of Glennallen, Alaska","AK","02261"
"2013-08-10T23:22:20.100Z",36.6803,-121.3073,4.2,3,"Ml","nc72046881","15km SSE of Ridgemark, California","CA","06069"
"2013-08-10T16:33:00.000Z",32.8795,-116.2543,5.6,3.3,"Ml","ci11347906","26km ENE of Pine Valley, California","CA","06073"
"2013-08-10T14:10:08.900Z",32.8797,-116.256,9.1,3.8,"Ml","ci11347834","26km ENE of Pine Valley, California","CA","06073"
"2013-08-10T14:09:18.200Z",32.8772,-116.2553,5.4,3.9,"Ml","ci11347826","26km ENE of Pine Valley, California","CA","06073"
"2013-08-10T08:44:27.270Z",35.569,-97.289,5.9,3.3,"ml","usb000j07e","0km NNW of Jones, Oklahoma","OK","40109"
"2013-08-10T04:37:21.000Z",63.2549,-150.4351,118.5,3,"Ml","ak10778018","75km W of Cantwell, Alaska","AK","02068"
"2013-08-08T22:46:29.350Z",36.863,-97.994,5,3.2,"ml","usb000izdd","24km WNW of Medford, Oklahoma","OK","40053"
"2013-08-08T08:55:36.000Z",63.0515,-151.2366,12.9,3.3,"Ml","ak10776722","99km NW of Talkeetna, Alaska","AK","02068"
"2013-08-08T06:57:51.000Z",35.3482,-96.5676,3.93,3.3,"ml","usb000iyd7","16km NE of Seminole, Oklahoma","OK","40133"
"2013-08-08T01:15:09.500Z",32.881,-116.2567,5.7,3,"Ml","ci11346586","26km ENE of Pine Valley, California","CA","06073"
"2013-08-07T18:57:57.300Z",40.1948,-121.0387,7.8,3,"Md","nc72044786","9km NW of Greenville, California","CA","06063"
"2013-08-06T15:03:11.200Z",36.07,-120.6432,4.4,3,"Md","nc72044151","26km WSW of Coalinga, California","CA","06053"
"2013-08-06T15:02:33.000Z",36.0762,-120.6392,5.8,3.4,"Mw","nc72044146","26km WSW of Coalinga, California","CA","06053"
"2013-08-06T03:43:44.000Z",61.5677,-146.4305,1.8,3.2,"Ml","ak10775342","46km N of Valdez, Alaska","AK","02261"
"2013-08-05T19:15:12.000Z",61.3387,-146.3865,14.8,3,"Ml","ak10774962","23km N of Valdez, Alaska","AK","02261"
"2013-08-05T11:53:59.000Z",62.8933,-148.3574,62.1,3.1,"Ml","ak10774730","63km SSE of Cantwell, Alaska","AK","02170"
"2013-08-04T07:57:54.000Z",61.441,-149.8777,17.4,3.8,"Ml","ak10774328","9km SSE of Big Lake, Alaska","AK","02170"
"2013-08-04T05:43:48.000Z",36.1435,-118.0718,1,3,"Ml","ci11344090","51km S of Lone Pine, California","CA","06027"
"2013-08-04T05:30:55.100Z",36.1403,-118.0662,0,3.9,"Ml","ci11344050","51km S of Lone Pine, California","CA","06027"
"2013-08-03T20:11:48.000Z",69.2395,-144.5949,28.8,3.3,"Ml","ak10774198","106km SSW of Kaktovik, Alaska","AK","02185"
"2013-08-03T14:32:34.000Z",61.5583,-141.0892,1,3.1,"Ml","ak10773957","178km E of Chitina, Alaska","AK","02261"
"2013-08-03T02:11:16.200Z",46.327,-122.3907,14.5,3.1,"Ml","uw60563331","27km SSW of Morton, Washington","WA","53015"
"2013-08-02T11:46:41.000Z",38.7528,-122.7118,1.4,3.2,"Ml","nc72041801","4km SE of The Geysers, California","CA","06097"
"2013-08-02T06:41:50.700Z",19.3095,-155.4692,13.2,3.3,"Ml","hv60535726","11km N of Pahala, Hawaii","HI","15001"
"2013-08-02T01:32:27.160Z",44.8032,-116.3151,1,3.1,"ml","usb000itvl","12km NE of Council, Idaho","ID","16003"
"2013-08-01T21:32:47.000Z",60.1453,-152.9179,126.4,4.7,"Ml","ak10772774","39km SSW of Redoubt Volcano, Alaska","AK","02122"
"2013-08-01T17:49:03.000Z",61.6864,-147.2405,23.1,3.1,"Ml","ak10772627","78km NW of Valdez, Alaska","AK","02170"
"2013-08-01T02:39:23.000Z",35.5179,-97.1282,12.32,3,"ml","usb000it30","4km NE of Harrah, Oklahoma","OK","40081"
"2013-08-01T00:27:21.000Z",66.7889,-146.8396,19.4,3,"Ml","ak10772161","73km WNW of Fort Yukon, Alaska","AK","02290"
"2013-07-31T08:37:05.000Z",57.6472,-153.943,37.3,3.6,"Ml","ak10770142","12km N of Larsen Bay, Alaska","AK","02150"
"2013-07-31T02:43:37.000Z",35.573,-97.302,7,3,"ml","usc000it6a","1km WNW of Jones, Oklahoma","OK","40109"
"2013-07-30T10:16:14.000Z",61.4727,-151.4741,82.5,3.5,"Ml","ak10769351","81km W of Big Lake, Alaska","AK","02170"
"2013-07-30T03:29:17.500Z",39.9892,-120.8745,5.4,3.1,"Ml","nc72039861","6km NNE of East Quincy, California","CA","06063"
"2013-07-30T01:52:21.000Z",62.2023,-145.746,15.3,3,"Ml","ak10769248","14km NW of Glennallen, Alaska","AK","02261"
"2013-07-29T09:40:30.000Z",62.9547,-148.779,65.6,3.3,"Ml","ak10768790","49km S of Cantwell, Alaska","AK","02170"
"2013-07-28T17:31:43.700Z",35.4823,-118.2872,2.6,3.2,"Ml","ci11340658","20km S of Weldon, California","CA","06029"
"2013-07-27T20:23:39.400Z",36.66,-97.387,5,3.3,"ml","usc000iqst","7km WSW of Tonkawa, Oklahoma","OK","40071"
"2013-07-26T18:17:30.000Z",61.6317,-146.3473,15.9,3,"Ml","ak10767634","55km N of Valdez, Alaska","AK","02261"
"2013-07-26T14:00:47.300Z",32.9723,-115.8805,8.5,3.1,"Ml","ci11339938","25km WSW of Westmorland, California","CA","06025"
"2013-07-26T05:13:45.080Z",38.406,-118.745,3.1,3,"ml","usc000ipip","16km SW of Hawthorne, Nevada","NV","32021"
"2013-07-25T22:36:37.700Z",38.8102,-122.8113,1.3,3.3,"Mw","nc72033555","6km NW of The Geysers, California","CA","06097"
"2013-07-25T19:29:23.000Z",66.3133,-142.2948,6.5,3.3,"Ml","ak10767102","96km NE of Circle, ","AK","02290"
"2013-07-25T19:03:54.000Z",61.463,-151.871,111.1,3.3,"Ml","ak10767075","91km NNW of Nikiski, Alaska","AK","02170"
"2013-07-24T18:16:59.000Z",62.9221,-148.7132,11.1,3.8,"Ml","ak10766225","53km SSE of Cantwell, Alaska","AK","02170"
"2013-07-24T18:00:51.000Z",69.1484,-144.5037,13.6,3,"Ml","ak10766215","114km SSW of Kaktovik, Alaska","AK","02185"
"2013-07-24T16:46:02.600Z",35.486,-118.2875,6.6,4.3,"Ml","ci11339042","19km S of Weldon, California","CA","06029"
"2013-07-24T11:52:05.000Z",35.373,-96.481,8.6,3.5,"ml","usb000ilh6","13km S of Boley, Oklahoma","OK","40133"
"2013-07-22T22:40:07.010Z",33.933,-106.591,5,3.4,"ml","usp000k29t","New Mexico","NM","35053"
"2013-07-22T01:59:48.000Z",33.942,-116.736,18.3,3.2,"Ml","ci11337786","5km ENE of Cabazon, California","CA","06065"
"2013-07-22T00:54:03.500Z",40.1813,-121.05,8.3,3,"Ml","nc72030800","9km WNW of Greenville, California","CA","06063"
"2013-07-21T21:37:05.900Z",40.1882,-121.0413,7.5,3,"Ml","nc72030740","9km NW of Greenville, California","CA","06063"
"2013-07-20T18:15:27.000Z",62.5888,-151.1327,84.7,4.1,"Ml","ak10764038","61km WNW of Talkeetna, Alaska","AK","02170"
"2013-07-20T16:44:21.000Z",69.1758,-144.5219,20.8,3.2,"Ml","ak10764006","112km SSW of Kaktovik, Alaska","AK","02185"
"2013-07-20T07:07:24.000Z",60.8893,-147.4808,14.9,3.4,"Ml","ak10763871","66km WSW of Valdez, Alaska","AK","02261"
"2013-07-20T00:31:09.080Z",54.144,-166.046,113.1,4,"mb","usp000k25w","17km W of Akutan, Alaska","AK","02013"
"2013-07-19T19:10:27.000Z",63.48,-149.5832,106.7,3.9,"Ml","ak10763442","32km WNW of Cantwell, Alaska","AK","02068"
"2013-07-19T04:07:01.800Z",36.569,-121.1625,3.8,3.2,"Mw","nc72029235","21km NE of Soledad, California","CA","06069"
"2013-07-19T00:26:37.000Z",69.1575,-144.6468,1,3.1,"Ml","ak10763135","115km SSW of Kaktovik, Alaska","AK","02185"
"2013-07-18T14:41:08.000Z",69.1581,-144.6063,13.6,4.2,"Ml","ak10762326","115km N of Arctic Village, Alaska","AK","02185"
"2013-07-18T13:28:16.000Z",69.1826,-144.3775,9.6,3.2,"Ml","ak10762302","109km SSW of Kaktovik, Alaska","AK","02185"
"2013-07-18T06:20:09.290Z",44.18,-114.53,12,3.3,"ml","usp000k242","43km SSW of Challis, Idaho","ID","16037"
"2013-07-18T03:52:59.000Z",58.1641,-156.3804,1.6,3.9,"Ml","ak10762169","60km SSE of King Salmon, Alaska","AK","02164"
"2013-07-18T01:16:10.200Z",38.8088,-122.8185,1.8,3.1,"Ml","nc72028470","6km WNW of The Geysers, California","CA","06097"
"2013-07-17T20:10:33.000Z",35.6248,-90.5638,13.6,3.2,"Md","nm071713a","7km SW of Trumann, Arkansas","AR","05111"
"2013-07-17T13:39:01.000Z",61.5377,-141.0769,1,3,"Ml","ak10761738","178km E of Chitina, Alaska","AK","02261"
"2013-07-17T13:01:20.900Z",19.192,-155.5112,36.2,3.8,"Ml","hv60527611","3km WSW of Pahala, Hawaii","HI","15001"
"2013-07-17T11:22:58.000Z",61.5368,-141.0863,1,3.5,"Ml","ak10761698","178km E of Chitina, Alaska","AK","02261"
"2013-07-17T06:36:20.000Z",69.194,-144.4872,12.3,4.3,"Ml","ak10761630","112km SSW of Kaktovik, Alaska","AK","02185"
"2013-07-16T13:24:27.000Z",61.5412,-141.0317,9.5,3.3,"Ml","ak10760503","181km E of Chitina, Alaska","AK","02261"
"2013-07-15T19:09:52.000Z",61.5414,-141.0339,7.9,3.9,"Ml","ak10759769","181km E of Chitina, Alaska","AK","02261"
"2013-07-15T19:03:20.000Z",61.5454,-141.0433,14.1,3,"Ml","ak10759748","180km E of Chitina, Alaska","AK","02261"
"2013-07-15T19:02:44.200Z",37.432,-121.772,9.9,3.3,"Mw","nc72027430","6km NE of East Foothills, California","CA","06085"
"2013-07-15T16:59:49.000Z",61.5564,-141.0888,12.2,3.9,"Ml","ak10759612","178km E of Chitina, Alaska","AK","02261"
"2013-07-15T13:53:48.000Z",61.5489,-141.0673,11.2,3.3,"Ml","ak10759413","179km E of Chitina, Alaska","AK","02261"
"2013-07-15T13:16:55.000Z",61.5624,-141.0653,11.5,4.1,"Ml","ak10759383","178km E of Chitina, Alaska","AK","02261"
"2013-07-15T00:02:24.000Z",61.5471,-141.0206,14.9,3.2,"Ml","ak10759130","181km E of Chitina, Alaska","AK","02261"
"2013-07-14T23:28:49.000Z",66.8435,-146.2026,29.9,3.1,"Ml","ak10759104","51km NW of Fort Yukon, Alaska","AK","02290"
"2013-07-14T22:40:37.600Z",38.8082,-122.7947,3.5,3.7,"Mw","nc72026710","4km NW of The Geysers, California","CA","06097"
"2013-07-14T21:26:52.000Z",61.5688,-141.0933,14.2,3.1,"Ml","ak10759025","177km E of Chitina, Alaska","AK","02261"
"2013-07-14T19:25:20.000Z",61.5705,-141.0773,12.9,3.3,"Ml","ak10758946","178km E of Chitina, Alaska","AK","02261"
"2013-07-14T19:18:59.000Z",61.568,-141.0728,13.7,3.4,"Ml","ak10758934","178km E of Chitina, Alaska","AK","02261"
"2013-07-14T16:04:51.000Z",61.5617,-141.0599,9.2,3.6,"Ml","ak10758810","179km E of Chitina, Alaska","AK","02261"
"2013-07-14T08:16:19.000Z",61.578,-141.0425,20.1,3.6,"Ml","ak10761310","180km E of Chitina, Alaska","AK","02261"
"2013-07-14T08:15:15.000Z",61.5674,-141.0785,9,4.4,"Ml","ak10758570","176km E of Chitina, Alaska","AK","02261"
"2013-07-14T08:10:44.000Z",61.553,-141.0542,11,3.4,"Ml","ak10758564","179km E of Chitina, Alaska","AK","02261"
"2013-07-14T05:47:56.000Z",61.5528,-141.0539,9.3,3.3,"Ml","ak10758513","179km E of Chitina, Alaska","AK","02261"
"2013-07-13T21:47:51.000Z",60.1248,-153.6338,8.6,3.4,"Ml","ak10758380","63km SW of Redoubt Volcano, Alaska","AK","02164"
"2013-07-13T20:45:46.000Z",63.1392,-150.7979,134.3,3.5,"Ml","ak10758357","96km WSW of Cantwell, Alaska","AK","02068"
"2013-07-13T07:50:18.000Z",58.9887,-153.7183,103.1,3.1,"Ml","ak10758028","108km SE of Old Iliamna, Alaska","AK","02122"
"2013-07-13T04:47:22.000Z",61.811,-149.9078,45.1,3.3,"Ml","ak10757987","9km NE of Willow, Alaska","AK","02170"
"2013-07-12T11:01:16.000Z",60.2672,-153.055,147.5,4.1,"Ml","ak10757453","29km SW of Redoubt Volcano, Alaska","AK","02122"
"2013-07-12T07:59:17.000Z",65.087,-148.7744,17.2,3.4,"Ml","ak10757414","44km NW of Ester, Alaska","AK","02290"
"2013-07-11T05:10:01.000Z",63.2181,-150.6819,128.5,3,"Ml","ak10756983","88km WSW of Cantwell, Alaska","AK","02068"
"2013-07-09T19:51:49.000Z",61.4997,-146.7126,11.5,3,"Ml","ak10755995","44km NNW of Valdez, Alaska","AK","02261"
"2013-07-08T19:13:47.600Z",35.7278,-121.1122,6.8,3,"Ml","nc72023115","11km NE of San Simeon, California","CA","06079"
"2013-07-07T08:38:59.700Z",36.457,-112.555,5.2,3.5,"mwr","usb000i86c","54km S of Fredonia, Arizona","AZ","04005"
"2013-07-07T06:31:31.800Z",40.2077,-121.0238,2.6,3.4,"Mw","nc72022275","9km NW of Greenville, California","CA","06063"
"2013-07-06T22:21:15.000Z",59.5066,-150.3381,35.3,3,"Ml","ak10753187","59km ESE of Fritz Creek, Alaska","AK","02122"
"2013-07-06T21:02:18.000Z",61.8261,-149.561,41.7,3.3,"Ml","ak10753152","19km WNW of Fishhook, Alaska","AK","02170"
"2013-07-06T05:08:02.000Z",60.8158,-152.2218,99.1,3,"Ml","ak10752808","46km NE of Redoubt Volcano, Alaska","AK","02122"
"2013-07-05T09:51:47.000Z",62.2429,-145.7655,12.1,3.4,"Ml","ak10752505","18km NW of Glennallen, Alaska","AK","02261"
"2013-07-05T06:27:18.100Z",20.0698,-155.5142,43.1,3,"Ml","hv60522001","4km WSW of Honoka'a, Hawaii","HI","15001"
"2013-07-04T09:39:14.200Z",38.8118,-122.8148,3.4,3.2,"Ml","nc71072959","6km NW of The Geysers, California","CA","06097"
"2013-07-04T02:59:03.000Z",62.577,-152.0257,10.4,3.9,"Ml","ak10751837","102km WNW of Talkeetna, Alaska","AK","02170"
"2013-07-03T21:05:00.000Z",36.6392,-121.2555,6,3.4,"Ml","nc72020150","21km SSE of Ridgemark, California","CA","06069"
"2013-07-03T19:34:01.000Z",62.1599,-149.5002,49.9,3.8,"Ml","ak10751488","17km E of Y, Alaska","AK","02170"
"2013-07-01T21:38:14.860Z",56.237,-159.065,102,3.2,"ml","usp000k1mu","18km W of Chignik Lake, Alaska","AK","02164"
"2013-07-01T12:51:29.000Z",62.2221,-145.7292,11.1,3.5,"Ml","ak10749952","15km NW of Glennallen, Alaska","AK","02261"
"2013-07-01T11:00:46.000Z",65.3044,-144.1238,13.5,3.5,"Ml","ak10749921","32km SE of Circle Hot Springs Station, Alaska","AK","02290"
"2013-07-01T10:49:07.900Z",44.7607,-110.9168,14,3.1,"Ml","uu60029062","18km NE of West Yellowstone, Montana","WY","56029"
"2013-07-01T09:11:38.000Z",36.636,-97.683,4,3.5,"ml","usb000i431","26km NE of Enid, Oklahoma","OK","40053"
"2013-07-01T08:19:24.000Z",36.673,-97.668,7.9,3.2,"ml","usb000i424","19km NE of Enid, Oklahoma","OK","40053"
"2013-06-30T02:55:58.000Z",34.097,-96.548,5,3,"ml","usb000i3m9","9km E of Madill, Oklahoma","OK","40013"
"2013-06-29T20:25:06.800Z",33.2492,-116.0047,1.8,3.3,"Ml","ci11328074","7km SW of Salton City, California","CA","06025"
"2013-06-29T11:11:20.900Z",40.1862,-121.0678,10.6,3,"Md","nc72017395","11km WNW of Greenville, California","CA","06063"
"2013-06-29T07:22:41.000Z",19.3423,-155.1158,7.5,3.4,"Ml","hv60519406","16km SE of Volcano, Hawaii","HI","15001"
"2013-06-28T17:45:48.000Z",33.6245,-116.6957,15.6,3.4,"Ml","ci11327386","7km NNW of Anza, California","CA","06065"
"2013-06-28T12:46:17.000Z",63.1254,-151.5373,15.8,3.3,"Ml","ak10747165","115km NW of Talkeetna, Alaska","AK","02068"
"2013-06-28T03:52:39.400Z",36.7537,-121.4702,6.9,3.9,"Mw","nc72016695","11km WSW of Ridgemark, California","CA","06069"
"2013-06-27T11:40:46.000Z",61.328,-150.0193,55.3,4.3,"Ml","ak10746531","11km NW of Anchorage, Alaska","AK","02170"
"2013-06-27T05:10:40.000Z",60.8469,-149.7062,31.5,3.6,"Ml","ak10746434","42km SSE of Anchorage, Alaska","AK","02122"
"2013-06-27T02:45:35.900Z",47.8242,-120.6892,9.1,4.3,"Ml","uw60546146","25km N of Leavenworth, Washington","WA","53007"
"2013-06-27T00:38:03.020Z",35.474,-97.112,10.8,3.4,"ml","usb000i14b","4km ESE of Harrah, Oklahoma","OK","40081"
"2013-06-26T21:00:50.500Z",35.96,-96.907,5,3,"ml","us2013rxbx","11km E of Perkins, Oklahoma","OK","40119"
"2013-06-25T20:39:20.000Z",60.0017,-153.135,114.9,3.9,"Ml","ak10745446","56km SSW of Redoubt Volcano, Alaska","AK","02122"
"2013-06-25T20:10:51.920Z",52.142,-174.155,199.8,4.3,"mb","usp000k1fs","6km SSE of Atka, Alaska","AK","02016"
"2013-06-25T08:56:12.000Z",60.1252,-153.3765,155.3,3.6,"Ml","ak10745146","53km SW of Redoubt Volcano, Alaska","AK","02122"
"2013-06-24T23:07:49.490Z",34.47,-96.283,5,3.2,"ml","usc000hzgp","9km SW of Coalgate, Oklahoma","OK","40029"
"2013-06-24T22:09:33.100Z",33.739,-115.9453,0,3,"Ml","ci11325466","21km ENE of Thermal, California","CA","06065"
"2013-06-22T16:10:22.000Z",61.6035,-147.7478,14.6,3.2,"Ml","ak10743502","62km ESE of Sutton-Alpine, Alaska","AK","02170"
"2013-06-22T01:51:48.760Z",55.82,-161.921,191.1,3.5,"ml","usp000k1dj","85km NE of Cold Bay, Alaska","AK","02013"
"2013-06-21T10:14:27.550Z",44.52,-69.75,10.4,3,"mblg","usc000hx15","2km W of Sidney, Maine","ME","23011"
"2013-06-21T07:57:26.000Z",68.2702,-155.6597,17.5,3.4,"Ml","ak10743055","160km NNE of Kobuk, Alaska","AK","02185"
"2013-06-21T00:07:11.000Z",62.2305,-151.1652,77.2,3.1,"Ml","ak10742812","55km W of Talkeetna, Alaska","AK","02170"
"2013-06-20T23:06:06.000Z",62.2325,-145.6927,23.3,4.4,"Ml","ak10742749","16km NNW of Glennallen, Alaska","AK","02261"
"2013-06-20T21:01:19.750Z",43.023,-110.85,5,3.1,"ml","usc000hwpa","29km S of Hoback, Wyoming","WY","56023"
"2013-06-20T17:38:36.000Z",19.3383,-155.2705,32.3,3,"Ml","hv60514101","10km SSW of Volcano, Hawaii","HI","15001"
"2013-06-20T11:09:01.000Z",61.4355,-149.7819,34.8,3,"Ml","ak10742561","12km SW of Knik-Fairview, Alaska","AK","02170"
"2013-06-20T07:16:46.000Z",62.8307,-149.469,73.7,3.1,"Ml","ak10742516","65km NNE of Talkeetna, Alaska","AK","02170"
"2013-06-20T03:45:39.300Z",35.9253,-120.4783,10.2,3,"Md","nc72011795","26km SSW of Coalinga, California","CA","06053"
"2013-06-19T19:11:50.800Z",34.0093,-117.1718,4.4,3.1,"Ml","ci11321730","5km S of Redlands, California","CA","06065"
"2013-06-19T07:19:43.000Z",61.4331,-149.8339,48.7,4,"Ml","ak10741886","12km S of Big Lake, Alaska","AK","02170"
"2013-06-19T04:32:20.000Z",63.1251,-150.805,121.4,3.4,"Ml","ak10741728","96km NNW of Talkeetna, Alaska","AK","02068"
"2013-06-18T12:42:49.000Z",35.477,-97.115,13.5,3.2,"ml","usc000htmi","8km NNE of McLoud, Oklahoma","OK","40081"
"2013-06-18T02:02:11.600Z",37.6433,-118.9223,5.3,3,"Md","nc72010345","4km E of Mammoth Lakes, California","CA","06051"
"2013-06-17T16:16:06.000Z",61.5744,-141.1029,0.9,3,"Ml","ak10740488","177km E of Chitina, Alaska","AK","02261"
"2013-06-17T06:39:01.000Z",35.463,-97.116,7.4,3.3,"ml","usc000hsiv","4km NNW of McLoud, Oklahoma","OK","40125"
"2013-06-16T22:35:04.000Z",35.566,-97.292,6.1,3.2,"ml","usc000hsej","8km W of Luther, Oklahoma","OK","40109"
"2013-06-16T22:11:03.800Z",19.8718,-155.5583,31.5,3.2,"Ml","hv60512156","20km SE of Waimea, Hawaii","HI","15001"
"2013-06-16T18:06:17.590Z",35.568,-97.309,7.1,3.6,"ml","usc000hs9v","6km E of Jones, Oklahoma","OK","40109"
"2013-06-16T13:50:16.200Z",20.0572,-155.8237,25,3.2,"Ml","hv60512106","13km N of Waikoloa Village, Hawaii","HI","15001"
"2013-06-16T11:49:50.900Z",35.408,-96.471,3.6,3,"ml","usc000hs4u","9km S of Boley, Oklahoma","OK","40133"
"2013-06-16T08:08:37.500Z",35.565,-97.308,7.2,3.1,"ml","usc000hs3f","1km W of Jones, Oklahoma","OK","40109"
"2013-06-14T11:53:01.000Z",60.8871,-149.9615,36.6,3.7,"Ml","ak10738981","37km S of Anchorage, Alaska","AK","02122"
